sale_line_id,sale_id,store_id,business_date,product_id,promotion_id,quantity,unit_price,unit_cost,discount_amount,line_total
50260,14487,1,2026-05-24,199,,1,55.00,35.36,0.00,55.00
50261,14488,1,2026-05-24,190,,1,15.00,10.02,0.00,15.00
50262,14488,1,2026-05-24,127,,1,605.00,494.47,0.00,605.00
50263,14488,1,2026-05-24,473,,1,115.00,61.89,0.00,115.00
50264,14489,1,2026-05-24,141,,2,65.00,42.82,0.00,130.00
50265,14489,1,2026-05-24,127,,1,605.00,494.47,0.00,605.00
50266,14490,1,2026-05-24,122,,2,280.00,222.45,0.00,560.00
50267,14490,1,2026-05-24,311,,1,49.00,34.48,0.00,49.00
50268,14491,1,2026-05-24,57,,2,119.00,102.77,0.00,238.00
50269,14491,1,2026-05-24,549,,1,270.00,196.44,0.00,270.00
50270,14492,1,2026-05-24,87,,3,60.00,48.51,0.00,180.00
50271,14493,1,2026-05-24,399,,1,120.00,74.98,0.00,120.00
50272,14493,1,2026-05-24,151,,2,40.00,25.88,0.00,80.00
50273,14493,1,2026-05-24,22,,1,30.00,21.61,0.00,30.00
50274,14493,1,2026-05-24,307,,1,105.00,66.05,0.00,105.00
50275,14493,1,2026-05-24,415,,1,285.00,187.95,0.00,285.00
50276,14493,1,2026-05-24,10,,1,50.00,36.75,0.00,50.00
50277,14493,1,2026-05-24,410,,1,135.00,90.96,0.00,135.00
50278,14493,1,2026-05-24,136,,1,265.00,215.12,0.00,265.00
50279,14494,1,2026-05-24,138,,1,100.00,63.80,0.00,100.00
50280,14494,1,2026-05-24,408,,1,200.00,139.42,0.00,200.00
50281,14494,1,2026-05-24,486,,1,79.00,48.03,0.00,79.00
50282,14494,1,2026-05-24,164,,2,40.00,24.38,0.00,80.00
50283,14494,1,2026-05-24,263,,1,59.00,41.66,0.00,59.00
50284,14494,1,2026-05-24,48,,2,370.00,322.58,0.00,740.00
50285,14494,1,2026-05-24,371,,1,199.00,128.28,0.00,199.00
50286,14494,1,2026-05-24,351,,1,115.00,66.16,0.00,115.00
50287,14495,1,2026-05-24,33,,2,69.00,49.25,0.00,138.00
50288,14495,1,2026-05-24,165,,1,145.00,97.70,0.00,145.00
50289,14495,1,2026-05-24,223,,3,70.00,45.71,0.00,210.00
50290,14495,1,2026-05-24,39,,1,185.00,156.51,0.00,185.00
50291,14495,1,2026-05-24,147,,1,40.00,27.00,0.00,40.00
50292,14496,1,2026-05-24,56,,2,240.00,203.77,0.00,480.00
50293,14496,1,2026-05-24,175,,1,60.00,39.87,0.00,60.00
50294,14496,1,2026-05-24,39,,1,185.00,156.51,0.00,185.00
50295,14496,1,2026-05-24,105,,1,245.00,204.92,0.00,245.00
50296,14496,1,2026-05-24,371,,1,199.00,128.28,0.00,199.00
50297,14496,1,2026-05-24,149,,1,40.00,27.44,0.00,40.00
50298,14497,1,2026-05-24,124,,2,110.00,92.34,0.00,220.00
50299,14497,1,2026-05-24,461,,1,115.00,80.02,0.00,115.00
50300,14497,1,2026-05-24,158,,1,80.00,53.37,0.00,80.00
50301,14498,1,2026-05-24,55,,1,279.00,237.81,0.00,279.00
50302,14498,1,2026-05-24,345,,1,320.00,173.88,0.00,320.00
50303,14499,1,2026-05-24,130,,1,539.00,446.83,0.00,539.00
50304,14499,1,2026-05-24,33,,1,69.00,49.25,0.00,69.00
50305,14499,1,2026-05-24,169,,1,45.00,28.63,0.00,45.00
50306,14499,1,2026-05-24,516,,2,109.00,54.93,0.00,218.00
50307,14499,1,2026-05-24,89,,1,25.00,19.16,0.00,25.00
50308,14499,1,2026-05-24,66,,2,235.00,197.59,0.00,470.00
50309,14499,1,2026-05-24,53,,1,195.00,165.75,0.00,195.00
50310,14499,1,2026-05-24,53,,1,195.00,165.75,0.00,195.00
50311,14500,1,2026-05-24,421,,1,409.00,265.96,0.00,409.00
50312,14500,1,2026-05-24,44,,2,250.00,218.99,0.00,500.00
50313,14500,1,2026-05-24,176,,1,75.00,46.84,0.00,75.00
50314,14501,1,2026-05-24,393,,2,59.00,40.12,0.00,118.00
50315,14502,1,2026-05-24,326,,1,29.00,19.43,0.00,29.00
50316,14503,1,2026-05-24,142,,1,55.00,34.13,0.00,55.00
50317,14503,1,2026-05-24,53,,2,195.00,165.75,0.00,390.00
50318,14503,1,2026-05-24,233,,1,89.00,56.93,0.00,89.00
50319,14504,1,2026-05-24,323,,1,90.00,59.53,0.00,90.00
50320,14504,1,2026-05-24,104,,2,450.00,358.62,0.00,900.00
50321,14504,1,2026-05-24,57,,1,119.00,102.77,0.00,119.00
50322,14505,1,2026-05-24,365,,1,610.00,390.49,0.00,610.00
50323,14505,1,2026-05-24,73,,1,40.00,32.52,0.00,40.00
50324,14505,1,2026-05-24,108,,1,190.00,160.14,0.00,190.00
50325,14505,1,2026-05-24,199,,1,55.00,35.36,0.00,55.00
50326,14506,1,2026-05-24,260,,1,115.00,79.02,0.00,115.00
50327,14506,1,2026-05-24,238,6,3,104.00,90.42,78.00,312.00
50328,14506,1,2026-05-24,5,,1,130.00,91.92,0.00,130.00
50329,14506,1,2026-05-24,290,,1,210.00,124.57,0.00,210.00
50330,14506,1,2026-05-24,305,,2,59.00,37.54,0.00,118.00
50331,14506,1,2026-05-24,23,,1,50.00,33.03,0.00,50.00
50332,14506,1,2026-05-24,516,,1,109.00,54.93,0.00,109.00
50333,14506,1,2026-05-24,319,,1,70.00,49.30,0.00,70.00
50334,14507,1,2026-05-24,298,,1,319.00,197.76,0.00,319.00
50335,14507,1,2026-05-24,139,,1,69.00,43.33,0.00,69.00
50336,14508,1,2026-05-24,151,,1,40.00,25.88,0.00,40.00
50337,14508,1,2026-05-24,73,,3,40.00,32.52,0.00,120.00
50338,14508,1,2026-05-24,47,,1,240.00,210.96,0.00,240.00
50339,14508,1,2026-05-24,203,,3,49.00,30.56,0.00,147.00
50340,14508,1,2026-05-24,175,,1,60.00,39.87,0.00,60.00
50341,14508,1,2026-05-24,150,,1,29.00,20.29,0.00,29.00
50342,14508,1,2026-05-24,359,,1,239.00,132.53,0.00,239.00
50343,14508,1,2026-05-24,36,,1,220.00,187.93,0.00,220.00
50344,14509,1,2026-05-24,151,,1,40.00,25.88,0.00,40.00
50345,14509,1,2026-05-24,461,,2,115.00,80.02,0.00,230.00
50346,14510,1,2026-05-24,395,,2,120.00,80.48,0.00,240.00
50347,14510,1,2026-05-24,473,,1,115.00,61.89,0.00,115.00
50348,14510,1,2026-05-24,204,,1,30.00,20.76,0.00,30.00
50349,14511,1,2026-05-24,38,,1,175.00,153.82,0.00,175.00
50350,14511,1,2026-05-24,53,,2,195.00,165.75,0.00,390.00
50351,14512,1,2026-05-24,528,,1,225.00,127.30,0.00,225.00
50352,14512,1,2026-05-24,122,,1,280.00,222.45,0.00,280.00
50353,14513,1,2026-05-24,304,,1,40.00,26.87,0.00,40.00
50354,14513,1,2026-05-24,314,,2,90.00,60.32,0.00,180.00
50355,14513,1,2026-05-24,2,,2,25.00,16.87,0.00,50.00
50356,14514,1,2026-05-24,346,,3,260.00,142.28,0.00,780.00
50357,14514,1,2026-05-24,559,,1,245.00,178.36,0.00,245.00
50358,14515,1,2026-05-24,147,,1,40.00,27.00,0.00,40.00
50359,14515,1,2026-05-24,136,,2,265.00,215.12,0.00,530.00
50360,14515,1,2026-05-24,153,,1,110.00,68.27,0.00,110.00
50361,14516,1,2026-05-24,44,,1,250.00,218.99,0.00,250.00
50362,14517,1,2026-05-24,8,,1,80.00,56.16,0.00,80.00
50363,14518,1,2026-05-24,341,,1,265.00,154.15,0.00,265.00
50364,14518,1,2026-05-24,186,,1,39.00,27.00,0.00,39.00
50365,14518,1,2026-05-24,45,,1,235.00,199.48,0.00,235.00
50366,14518,1,2026-05-24,253,,1,130.00,85.97,0.00,130.00
50367,14518,1,2026-05-24,179,,2,40.00,24.56,0.00,80.00
50368,14518,1,2026-05-24,199,,1,55.00,35.36,0.00,55.00
50369,14519,1,2026-05-24,30,,1,45.00,29.52,0.00,45.00
50370,14520,1,2026-05-24,378,,1,45.00,30.08,0.00,45.00
50371,14520,1,2026-05-24,39,,1,185.00,156.51,0.00,185.00
50372,14520,1,2026-05-24,524,,1,200.00,115.66,0.00,200.00
50373,14520,1,2026-05-24,309,,1,75.00,51.45,0.00,75.00
50374,14520,1,2026-05-24,398,,1,125.00,79.94,0.00,125.00
50375,14520,1,2026-05-24,264,,2,135.00,99.20,0.00,270.00
50376,14521,1,2026-05-24,53,,2,195.00,165.75,0.00,390.00
50377,14521,1,2026-05-24,96,,1,90.00,70.16,0.00,90.00
50378,14522,1,2026-05-24,184,,1,25.00,16.61,0.00,25.00
50379,14522,1,2026-05-24,108,,1,190.00,160.14,0.00,190.00
50380,14523,1,2026-05-24,237,,2,79.00,56.40,0.00,158.00
50381,14523,1,2026-05-24,22,,2,30.00,21.61,0.00,60.00
50382,14523,1,2026-05-24,188,,1,30.00,20.57,0.00,30.00
50383,14523,1,2026-05-24,485,,1,100.00,52.14,0.00,100.00
50384,14523,1,2026-05-24,143,,1,100.00,63.44,0.00,100.00
50385,14523,1,2026-05-24,367,,1,269.00,161.16,0.00,269.00
50386,14523,1,2026-05-24,238,6,1,104.00,90.42,26.00,104.00
50387,14523,1,2026-05-24,11,,1,59.00,39.25,0.00,59.00
50388,14524,1,2026-05-24,73,,1,40.00,32.52,0.00,40.00
50389,14524,1,2026-05-24,298,,1,319.00,197.76,0.00,319.00
50390,14525,1,2026-05-24,38,,1,175.00,153.82,0.00,175.00
50391,14525,1,2026-05-24,61,,1,239.00,203.32,0.00,239.00
50392,14526,1,2026-05-24,310,,2,49.00,33.02,0.00,98.00
50393,14526,1,2026-05-24,99,,1,50.00,39.21,0.00,50.00
50394,14526,1,2026-05-24,16,,3,69.00,50.86,0.00,207.00
50395,14527,1,2026-05-24,105,,1,245.00,204.92,0.00,245.00
50396,14527,1,2026-05-24,135,,1,690.00,564.48,0.00,690.00
50397,14527,1,2026-05-24,535,,1,299.00,217.43,0.00,299.00
50398,14527,1,2026-05-24,427,,1,165.00,117.35,0.00,165.00
50399,14527,1,2026-05-24,128,,1,345.00,291.91,0.00,345.00
50400,14527,1,2026-05-24,350,,1,250.00,135.08,0.00,250.00
50401,14528,1,2026-05-24,415,,1,285.00,187.95,0.00,285.00
50402,14528,1,2026-05-24,173,,1,55.00,36.81,0.00,55.00
50403,14528,1,2026-05-24,8,,3,80.00,56.16,0.00,240.00
50404,14528,1,2026-05-24,312,,1,25.00,17.14,0.00,25.00
50405,14528,1,2026-05-24,35,,1,590.00,499.21,0.00,590.00
50406,14528,1,2026-05-24,72,,1,135.00,103.58,0.00,135.00
50407,14528,1,2026-05-24,203,,1,49.00,30.56,0.00,49.00
50408,14528,1,2026-05-24,75,,1,50.00,39.67,0.00,50.00
50409,14529,1,2026-05-24,385,,1,50.00,31.62,0.00,50.00
50410,14529,1,2026-05-24,314,,1,90.00,60.32,0.00,90.00
50411,14529,1,2026-05-24,348,,1,165.00,99.12,0.00,165.00
50412,14529,1,2026-05-24,15,,1,30.00,19.97,0.00,30.00
50413,14529,1,2026-05-24,314,,1,90.00,60.32,0.00,90.00
50414,14530,1,2026-05-24,326,,1,29.00,19.43,0.00,29.00
50415,14530,1,2026-05-24,162,,1,40.00,28.20,0.00,40.00
50416,14531,1,2026-05-24,27,,1,20.00,14.58,0.00,20.00
50417,14532,1,2026-05-24,262,6,2,44.00,39.22,22.00,88.00
50418,14532,1,2026-05-24,36,,1,220.00,187.93,0.00,220.00
50419,14532,1,2026-05-24,10,,1,50.00,36.75,0.00,50.00
50420,14532,1,2026-05-24,231,,2,60.00,40.71,0.00,120.00
50421,14532,1,2026-05-24,262,6,2,44.00,39.22,22.00,88.00
50422,14532,1,2026-05-24,156,,1,110.00,72.15,0.00,110.00
50423,14532,1,2026-05-24,432,,2,220.00,152.74,0.00,440.00
50424,14532,1,2026-05-24,102,,1,60.00,48.35,0.00,60.00
50425,14533,1,2026-05-24,236,,1,40.00,26.15,0.00,40.00
50426,14533,1,2026-05-24,147,,2,40.00,27.00,0.00,80.00
50427,14533,1,2026-05-24,125,,1,575.00,470.42,0.00,575.00
50428,14534,1,2026-05-24,310,,1,49.00,33.02,0.00,49.00
50429,14534,1,2026-05-24,458,,1,145.00,104.82,0.00,145.00
50430,14534,1,2026-05-24,459,,1,99.00,65.95,0.00,99.00
50431,14535,1,2026-05-24,7,,1,15.00,10.98,0.00,15.00
50432,14535,1,2026-05-24,193,,1,35.00,23.12,0.00,35.00
50433,14535,1,2026-05-24,189,,1,40.00,25.66,0.00,40.00
50434,14535,1,2026-05-24,87,,1,60.00,48.51,0.00,60.00
50435,14535,1,2026-05-24,68,,1,365.00,310.68,0.00,365.00
50436,14535,1,2026-05-24,154,,2,40.00,28.30,0.00,80.00
50437,14536,1,2026-05-24,300,,1,285.00,190.74,0.00,285.00
50438,14536,1,2026-05-24,36,,1,220.00,187.93,0.00,220.00
50439,14536,1,2026-05-24,74,,1,60.00,45.58,0.00,60.00
50440,14536,1,2026-05-24,415,,1,285.00,187.95,0.00,285.00
50441,14537,1,2026-05-24,357,,1,255.00,142.09,0.00,255.00
50442,14537,1,2026-05-24,24,,1,40.00,27.10,0.00,40.00
50443,14537,1,2026-05-24,36,,2,220.00,187.93,0.00,440.00
50444,14537,1,2026-05-24,87,,1,60.00,48.51,0.00,60.00
50445,14537,1,2026-05-24,285,,1,160.00,98.93,0.00,160.00
50446,14537,1,2026-05-24,149,,1,40.00,27.44,0.00,40.00
50447,14538,1,2026-05-24,57,,1,119.00,102.77,0.00,119.00
50448,14538,1,2026-05-24,68,,1,365.00,310.68,0.00,365.00
50449,14538,1,2026-05-24,265,,1,150.00,103.51,0.00,150.00
50450,14539,1,2026-05-24,367,,1,269.00,161.16,0.00,269.00
50451,14539,1,2026-05-24,417,,1,295.00,189.13,0.00,295.00
50452,14539,1,2026-05-24,239,,1,150.00,105.87,0.00,150.00
50453,14540,1,2026-05-24,73,,1,40.00,32.52,0.00,40.00
50454,14541,1,2026-05-24,15,,2,30.00,19.97,0.00,60.00
50455,14542,1,2026-05-24,130,,1,539.00,446.83,0.00,539.00
50456,14542,1,2026-05-24,385,,1,50.00,31.62,0.00,50.00
50457,14542,1,2026-05-24,166,,1,40.00,25.97,0.00,40.00
50458,14542,1,2026-05-24,8,,1,80.00,56.16,0.00,80.00
50459,14542,1,2026-05-24,171,,1,45.00,29.11,0.00,45.00
50460,14543,1,2026-05-24,304,,1,40.00,26.87,0.00,40.00
50461,14543,1,2026-05-24,87,,1,60.00,48.51,0.00,60.00
50462,14543,1,2026-05-24,199,,1,55.00,35.36,0.00,55.00
50463,14543,1,2026-05-24,9,,1,60.00,43.31,0.00,60.00
50464,14543,1,2026-05-24,155,,1,70.00,48.72,0.00,70.00
50465,14543,1,2026-05-24,10,,1,50.00,36.75,0.00,50.00
50466,14544,1,2026-05-24,173,,1,55.00,36.81,0.00,55.00
50467,14544,1,2026-05-24,44,,1,250.00,218.99,0.00,250.00
50468,14544,1,2026-05-24,354,,1,349.00,188.46,0.00,349.00
50469,14544,1,2026-05-24,63,,2,210.00,179.97,0.00,420.00
50470,14544,1,2026-05-24,311,,2,49.00,34.48,0.00,98.00
50471,14544,1,2026-05-24,336,,1,170.00,114.09,0.00,170.00
50472,14545,1,2026-05-24,263,,1,59.00,41.66,0.00,59.00
50473,14545,1,2026-05-24,57,,1,119.00,102.77,0.00,119.00
50474,14545,1,2026-05-24,69,,1,80.00,64.15,0.00,80.00
50475,14545,1,2026-05-24,199,,1,55.00,35.36,0.00,55.00
50476,14546,1,2026-05-24,218,,1,35.00,24.47,0.00,35.00
50477,14546,1,2026-05-24,305,,2,59.00,37.54,0.00,118.00
50478,14547,1,2026-05-24,304,,1,40.00,26.87,0.00,40.00
50479,14547,1,2026-05-24,495,,1,120.00,67.77,0.00,120.00
50480,14548,1,2026-05-24,76,,1,69.00,51.90,0.00,69.00
50481,14548,1,2026-05-24,304,,2,40.00,26.87,0.00,80.00
50482,14549,1,2026-05-24,109,,1,90.00,75.38,0.00,90.00
50483,14549,1,2026-05-24,122,,2,280.00,222.45,0.00,560.00
50484,14549,1,2026-05-24,105,,1,245.00,204.92,0.00,245.00
50485,14549,1,2026-05-24,249,,1,100.00,72.35,0.00,100.00
50486,14549,1,2026-05-24,145,,1,69.00,46.79,0.00,69.00
50487,14549,1,2026-05-24,133,,1,720.00,582.93,0.00,720.00
50488,14549,1,2026-05-24,213,,1,70.00,50.60,0.00,70.00
50489,14549,1,2026-05-24,115,,1,149.00,121.60,0.00,149.00
50490,14550,1,2026-05-24,96,,1,90.00,70.16,0.00,90.00
50491,14550,1,2026-05-24,373,,1,210.00,144.28,0.00,210.00
50492,14550,1,2026-05-24,229,,1,40.00,28.29,0.00,40.00
50493,14550,1,2026-05-24,302,,2,379.00,214.74,0.00,758.00
50494,14551,1,2026-05-24,216,,1,60.00,42.01,0.00,60.00
50495,14551,1,2026-05-24,297,,1,155.00,90.99,0.00,155.00
50496,14552,1,2026-05-24,323,,1,90.00,59.53,0.00,90.00
50497,14552,1,2026-05-24,132,,2,249.00,199.91,0.00,498.00
50498,14553,1,2026-05-24,305,,2,59.00,37.54,0.00,118.00
50499,14553,1,2026-05-24,17,,2,29.00,19.25,0.00,58.00
50500,14553,1,2026-05-24,330,,3,120.00,84.58,0.00,360.00
50501,14553,1,2026-05-24,73,,1,40.00,32.52,0.00,40.00
50502,14554,1,2026-05-24,526,,1,240.00,133.32,0.00,240.00
50503,14555,1,2026-05-24,494,,1,155.00,96.52,0.00,155.00
50504,14555,1,2026-05-24,262,6,1,44.00,39.22,11.00,44.00
50505,14556,1,2026-05-24,38,,1,175.00,153.82,0.00,175.00
50506,14556,1,2026-05-24,359,,1,239.00,132.53,0.00,239.00
50507,14557,1,2026-05-24,57,,3,119.00,102.77,0.00,357.00
50508,14557,1,2026-05-24,419,,1,155.00,102.05,0.00,155.00
50509,14557,1,2026-05-24,314,,1,90.00,60.32,0.00,90.00
50510,14557,1,2026-05-24,36,,1,220.00,187.93,0.00,220.00
50511,14558,1,2026-05-24,275,,1,225.00,128.45,0.00,225.00
50512,14558,1,2026-05-24,199,,1,55.00,35.36,0.00,55.00
50513,14558,1,2026-05-24,127,,1,605.00,494.47,0.00,605.00
50514,14558,1,2026-05-24,149,,1,40.00,27.44,0.00,40.00
50515,14559,1,2026-05-24,162,,1,40.00,28.20,0.00,40.00
50516,14560,1,2026-05-24,27,,3,20.00,14.58,0.00,60.00
50517,14561,1,2026-05-24,469,,1,79.00,43.84,0.00,79.00
50518,14561,1,2026-05-24,6,,3,30.00,20.10,0.00,90.00
50519,14561,1,2026-05-24,262,6,1,44.00,39.22,11.00,44.00
50520,14561,1,2026-05-24,361,,1,345.00,208.47,0.00,345.00
50521,14561,1,2026-05-24,74,,1,60.00,45.58,0.00,60.00
50522,14562,1,2026-05-24,117,,1,445.00,357.49,0.00,445.00
50523,14562,1,2026-05-24,349,,2,159.00,103.32,0.00,318.00
50524,14562,1,2026-05-24,48,,1,370.00,322.58,0.00,370.00
50525,14562,1,2026-05-24,113,,1,309.00,252.71,0.00,309.00
50526,14562,1,2026-05-24,7,,1,15.00,10.98,0.00,15.00
50527,14562,1,2026-05-24,237,,1,79.00,56.40,0.00,79.00
50528,14563,1,2026-05-24,184,,1,25.00,16.61,0.00,25.00
50529,14563,1,2026-05-24,495,,3,120.00,67.77,0.00,360.00
50530,14564,1,2026-05-24,155,,1,70.00,48.72,0.00,70.00
50531,14564,1,2026-05-24,412,,2,210.00,133.58,0.00,420.00
50532,14564,1,2026-05-24,516,,1,109.00,54.93,0.00,109.00
50533,14564,1,2026-05-24,173,,1,55.00,36.81,0.00,55.00
50534,14564,1,2026-05-24,73,,2,40.00,32.52,0.00,80.00
50535,14564,1,2026-05-24,499,,1,259.00,150.82,0.00,259.00
50536,14565,1,2026-05-24,180,,2,45.00,27.59,0.00,90.00
50537,14565,1,2026-05-24,213,,1,70.00,50.60,0.00,70.00
50538,14565,1,2026-05-24,384,,1,85.00,55.69,0.00,85.00
50539,14566,1,2026-05-24,63,,2,210.00,179.97,0.00,420.00
50540,14566,1,2026-05-24,314,,1,90.00,60.32,0.00,90.00
50541,14566,1,2026-05-24,13,,1,39.00,25.84,0.00,39.00
50542,14566,1,2026-05-24,94,,1,79.00,59.29,0.00,79.00
50543,14566,1,2026-05-24,259,6,2,127.20,113.90,63.60,254.40
50544,14567,1,2026-05-24,164,,1,40.00,24.38,0.00,40.00
50545,14567,1,2026-05-24,114,,2,235.00,196.91,0.00,470.00
50546,14568,1,2026-05-24,141,,1,65.00,42.82,0.00,65.00
50547,14568,1,2026-05-24,338,,1,220.00,138.34,0.00,220.00
50548,14568,1,2026-05-24,316,,1,70.00,49.39,0.00,70.00
50549,14569,1,2026-05-24,102,,1,60.00,48.35,0.00,60.00
50550,14569,1,2026-05-24,8,,2,80.00,56.16,0.00,160.00
50551,14569,1,2026-05-24,433,,1,269.00,181.32,0.00,269.00
50552,14570,1,2026-05-24,316,,1,70.00,49.39,0.00,70.00
50553,14570,1,2026-05-24,127,,2,605.00,494.47,0.00,1210.00
50554,14570,1,2026-05-24,105,,2,245.00,204.92,0.00,490.00
50555,14570,1,2026-05-24,300,,1,285.00,190.74,0.00,285.00
50556,14570,1,2026-05-24,9,,1,60.00,43.31,0.00,60.00
50557,14570,1,2026-05-24,97,,1,39.00,31.25,0.00,39.00
50558,14571,1,2026-05-24,199,,1,55.00,35.36,0.00,55.00
50559,14571,1,2026-05-24,431,,2,120.00,81.59,0.00,240.00
50560,14572,1,2026-05-24,190,,1,15.00,10.02,0.00,15.00
50561,14572,1,2026-05-24,216,,2,60.00,42.01,0.00,120.00
50562,14572,1,2026-05-24,348,,2,165.00,99.12,0.00,330.00
50563,14572,1,2026-05-24,260,,2,115.00,79.02,0.00,230.00
50564,14572,1,2026-05-24,8,,1,80.00,56.16,0.00,80.00
50565,14572,1,2026-05-24,44,,3,250.00,218.99,0.00,750.00
50566,14573,1,2026-05-24,27,,2,20.00,14.58,0.00,40.00
50567,14573,1,2026-05-24,179,,3,40.00,24.56,0.00,120.00
50568,14573,1,2026-05-24,568,,1,90.00,48.74,0.00,90.00
50569,14573,1,2026-05-24,35,,1,590.00,499.21,0.00,590.00
50570,14573,1,2026-05-24,223,,1,70.00,45.71,0.00,70.00
50571,14573,1,2026-05-24,383,,1,155.00,103.84,0.00,155.00
50572,14574,1,2026-05-24,285,,1,160.00,98.93,0.00,160.00
50573,14574,1,2026-05-24,367,,1,269.00,161.16,0.00,269.00
50574,14574,1,2026-05-24,476,,1,170.00,107.26,0.00,170.00
50575,14575,1,2026-05-24,227,,1,25.00,16.07,0.00,25.00
50576,14575,1,2026-05-24,333,,1,79.00,55.53,0.00,79.00
50577,14576,1,2026-05-24,36,,1,220.00,187.93,0.00,220.00
50578,14577,1,2026-05-24,245,,1,95.00,67.17,0.00,95.00
50579,14577,1,2026-05-24,148,,3,65.00,46.05,0.00,195.00
50580,14577,1,2026-05-24,75,,1,50.00,39.67,0.00,50.00
50581,14578,1,2026-05-24,160,,1,99.00,64.76,0.00,99.00
50582,14578,1,2026-05-24,182,,1,80.00,52.92,0.00,80.00
50583,14579,1,2026-05-24,36,,3,220.00,187.93,0.00,660.00
50584,14579,1,2026-05-24,265,,1,150.00,103.51,0.00,150.00
50585,14580,1,2026-05-24,305,,1,59.00,37.54,0.00,59.00
50586,14580,1,2026-05-24,542,,1,180.00,124.21,0.00,180.00
50587,14580,1,2026-05-24,312,,1,25.00,17.14,0.00,25.00
50588,14580,1,2026-05-24,8,,2,80.00,56.16,0.00,160.00
50589,14580,1,2026-05-24,384,,1,85.00,55.69,0.00,85.00
50590,14580,1,2026-05-24,5,,2,130.00,91.92,0.00,260.00
50591,14580,1,2026-05-24,263,,2,59.00,41.66,0.00,118.00
50592,14580,1,2026-05-24,393,,2,59.00,40.12,0.00,118.00
50593,14581,1,2026-05-24,281,,1,199.00,125.76,0.00,199.00
50594,14582,1,2026-05-24,8,,1,80.00,56.16,0.00,80.00
50595,14583,1,2026-05-24,352,,1,215.00,131.89,0.00,215.00
50596,14583,1,2026-05-24,360,,1,110.00,71.03,0.00,110.00
50597,14583,1,2026-05-24,87,,1,60.00,48.51,0.00,60.00
50598,14584,1,2026-05-24,461,,1,115.00,80.02,0.00,115.00
50599,14585,1,2026-05-24,204,,1,30.00,20.76,0.00,30.00
50600,14585,1,2026-05-24,9,,1,60.00,43.31,0.00,60.00
50601,14585,1,2026-05-24,181,,1,129.00,79.52,0.00,129.00
50602,14585,1,2026-05-24,380,,1,95.00,63.50,0.00,95.00
50603,14586,1,2026-05-24,323,,1,90.00,59.53,0.00,90.00
50604,14586,1,2026-05-24,414,,2,230.00,159.44,0.00,460.00
50605,14586,1,2026-05-24,279,,1,275.00,169.04,0.00,275.00
50606,14586,1,2026-05-24,442,,1,60.00,42.26,0.00,60.00
50607,14586,1,2026-05-24,259,6,2,127.20,113.90,63.60,254.40
50608,14587,1,2026-05-24,439,,3,229.00,168.00,0.00,687.00
50609,14587,1,2026-05-24,88,,1,60.00,48.28,0.00,60.00
50610,14587,1,2026-05-24,279,,1,275.00,169.04,0.00,275.00
50611,14587,1,2026-05-24,463,,1,189.00,125.38,0.00,189.00
50612,14587,1,2026-05-24,311,,2,49.00,34.48,0.00,98.00
50613,14587,1,2026-05-24,187,,2,75.00,44.11,0.00,150.00
50614,14587,1,2026-05-24,151,,1,40.00,25.88,0.00,40.00
50615,14588,1,2026-05-24,204,,-1,30.00,20.76,0.00,-30.00
50616,14589,1,2026-05-25,88,,2,60.00,48.28,0.00,120.00
50617,14590,1,2026-05-25,179,,1,40.00,24.56,0.00,40.00
50618,14590,1,2026-05-25,59,,1,269.00,231.01,0.00,269.00
50619,14590,1,2026-05-25,212,,1,50.00,35.98,0.00,50.00
50620,14590,1,2026-05-25,461,,1,115.00,80.02,0.00,115.00
50621,14590,1,2026-05-25,57,,2,119.00,102.77,0.00,238.00
50622,14590,1,2026-05-25,140,,1,59.00,38.42,0.00,59.00
50623,14591,1,2026-05-25,223,,3,70.00,45.71,0.00,210.00
50624,14591,1,2026-05-25,294,,1,170.00,99.77,0.00,170.00
50625,14591,1,2026-05-25,8,,1,80.00,56.16,0.00,80.00
50626,14591,1,2026-05-25,223,,2,70.00,45.71,0.00,140.00
50627,14591,1,2026-05-25,439,,2,229.00,168.00,0.00,458.00
50628,14592,1,2026-05-25,48,,1,370.00,322.58,0.00,370.00
50629,14592,1,2026-05-25,305,,1,59.00,37.54,0.00,59.00
50630,14592,1,2026-05-25,484,,1,175.00,103.13,0.00,175.00
50631,14593,1,2026-05-25,461,,2,115.00,80.02,0.00,230.00
50632,14593,1,2026-05-25,403,,1,140.00,91.18,0.00,140.00
50633,14593,1,2026-05-25,17,,2,29.00,19.25,0.00,58.00
50634,14593,1,2026-05-25,369,,3,469.00,291.77,0.00,1407.00
50635,14593,1,2026-05-25,425,,2,119.00,78.64,0.00,238.00
50636,14594,1,2026-05-25,38,,2,175.00,153.82,0.00,350.00
50637,14595,1,2026-05-25,33,,1,69.00,49.25,0.00,69.00
50638,14595,1,2026-05-25,33,,2,69.00,49.25,0.00,138.00
50639,14596,1,2026-05-25,23,,1,50.00,33.03,0.00,50.00
50640,14597,1,2026-05-25,61,,1,239.00,203.32,0.00,239.00
50641,14597,1,2026-05-25,47,,2,240.00,210.96,0.00,480.00
50642,14598,1,2026-05-25,516,,1,109.00,54.93,0.00,109.00
50643,14598,1,2026-05-25,15,,1,30.00,19.97,0.00,30.00
50644,14598,1,2026-05-25,130,,1,539.00,446.83,0.00,539.00
50645,14598,1,2026-05-25,189,,1,40.00,25.66,0.00,40.00
50646,14598,1,2026-05-25,238,6,1,104.00,90.42,26.00,104.00
