sale_id,store_id,sold_at,business_date,sale_type,tender_type,subtotal,discount_total,tax_total,total
17102,1,2026-06-18T16:01:49+05:30,2026-06-18,sale,card,249.00,0.00,37.80,286.80
17103,1,2026-06-18T18:37:09+05:30,2026-06-18,sale,cash,120.00,0.00,12.60,132.60
17104,1,2026-06-18T17:25:58+05:30,2026-06-18,sale,card,514.00,0.00,75.42,589.42
17105,1,2026-06-18T18:05:12+05:30,2026-06-18,sale,cash,240.00,0.00,15.30,255.30
17106,1,2026-06-18T12:30:17+05:30,2026-06-18,sale,mobile,180.00,0.00,23.30,203.30
17107,1,2026-06-18T10:21:48+05:30,2026-06-18,sale,card,105.00,0.00,5.25,110.25
17108,1,2026-06-18T20:49:47+05:30,2026-06-18,sale,mobile,125.00,0.00,15.00,140.00
17109,1,2026-06-18T18:19:46+05:30,2026-06-18,sale,cash,437.00,0.00,63.19,500.19
17110,1,2026-06-18T14:14:52+05:30,2026-06-18,sale,mobile,628.00,0.00,31.40,659.40
17111,1,2026-06-18T17:39:50+05:30,2026-06-18,sale,mobile,859.00,0.00,58.42,917.42
17112,1,2026-06-18T17:54:37+05:30,2026-06-18,sale,mobile,228.00,0.00,23.16,251.16
17113,1,2026-06-18T18:42:31+05:30,2026-06-18,return,mobile,-320.00,0.00,-16.00,-336.00
17114,1,2026-06-19T20:15:52+05:30,2026-06-19,sale,mobile,523.00,0.00,47.39,570.39
17115,1,2026-06-19T18:49:28+05:30,2026-06-19,sale,cash,210.00,0.00,10.50,220.50
17116,1,2026-06-19T10:43:34+05:30,2026-06-19,sale,mobile,435.00,0.00,34.40,469.40
17117,1,2026-06-19T19:21:43+05:30,2026-06-19,sale,card,50.00,0.00,0.00,50.00
17118,1,2026-06-19T13:19:58+05:30,2026-06-19,sale,mobile,2600.00,0.00,156.71,2756.71
17119,1,2026-06-19T11:31:26+05:30,2026-06-19,sale,cash,460.00,0.00,37.85,497.85
17120,1,2026-06-19T14:51:38+05:30,2026-06-19,sale,mobile,1269.00,0.00,116.27,1385.27
17121,1,2026-06-19T20:32:59+05:30,2026-06-19,sale,mobile,342.00,0.00,63.56,405.56
17122,1,2026-06-19T17:37:54+05:30,2026-06-19,sale,card,720.00,0.00,161.30,881.30
17123,1,2026-06-19T20:42:15+05:30,2026-06-19,sale,mobile,660.00,0.00,64.20,724.20
17124,1,2026-06-19T10:19:04+05:30,2026-06-19,sale,mobile,515.00,0.00,68.40,583.40
17125,1,2026-06-19T18:45:37+05:30,2026-06-19,sale,card,929.00,0.00,60.38,989.38
17126,1,2026-06-19T17:56:00+05:30,2026-06-19,sale,card,129.00,0.00,15.48,144.48
17127,1,2026-06-19T17:04:09+05:30,2026-06-19,sale,mobile,1199.00,0.00,102.85,1301.85
17128,1,2026-06-19T14:55:13+05:30,2026-06-19,sale,mobile,189.00,0.00,19.08,208.08
17129,1,2026-06-19T19:38:33+05:30,2026-06-19,sale,mobile,135.00,0.00,6.75,141.75
17130,1,2026-06-19T10:29:37+05:30,2026-06-19,sale,cash,823.00,0.00,148.57,971.57
17131,1,2026-06-19T19:21:26+05:30,2026-06-19,sale,mobile,761.00,0.00,74.44,835.44
17132,1,2026-06-19T09:44:41+05:30,2026-06-19,sale,mobile,328.00,0.00,33.40,361.40
17133,1,2026-06-19T18:43:32+05:30,2026-06-19,sale,mobile,944.00,0.00,109.05,1053.05
17134,1,2026-06-19T17:50:00+05:30,2026-06-19,sale,cash,110.00,0.00,5.50,115.50
17135,1,2026-06-19T13:55:45+05:30,2026-06-19,sale,mobile,40.00,0.00,0.00,40.00
17136,1,2026-06-19T20:12:06+05:30,2026-06-19,sale,card,428.00,0.00,19.53,447.53
17137,1,2026-06-19T21:27:29+05:30,2026-06-19,sale,cash,425.00,0.00,26.50,451.50
17138,1,2026-06-19T11:09:05+05:30,2026-06-19,sale,mobile,179.00,0.00,50.12,229.12
17139,1,2026-06-19T10:41:45+05:30,2026-06-19,sale,mobile,90.00,0.00,10.80,100.80
17140,1,2026-06-19T18:50:02+05:30,2026-06-19,sale,card,1067.00,0.00,86.74,1153.74
17141,1,2026-06-19T13:29:37+05:30,2026-06-19,sale,card,135.00,0.00,16.20,151.20
17142,1,2026-06-19T19:53:21+05:30,2026-06-19,sale,mobile,715.00,0.00,35.75,750.75
17143,1,2026-06-19T18:34:31+05:30,2026-06-19,sale,cash,1019.00,0.00,95.95,1114.95
17144,1,2026-06-19T17:31:19+05:30,2026-06-19,sale,cash,1145.00,0.00,107.40,1252.40
17145,1,2026-06-19T12:37:18+05:30,2026-06-19,sale,mobile,59.00,0.00,2.95,61.95
17146,1,2026-06-19T13:51:27+05:30,2026-06-19,sale,card,50.00,0.00,0.00,50.00
17147,1,2026-06-19T10:48:01+05:30,2026-06-19,sale,mobile,604.00,0.00,87.82,691.82
17148,1,2026-06-19T16:41:48+05:30,2026-06-19,sale,mobile,118.00,0.00,5.90,123.90
17149,1,2026-06-19T12:59:21+05:30,2026-06-19,sale,card,914.00,0.00,80.17,994.17
17150,1,2026-06-19T12:46:15+05:30,2026-06-19,sale,card,280.00,0.00,21.60,301.60
17151,1,2026-06-19T19:00:55+05:30,2026-06-19,sale,mobile,110.00,0.00,5.50,115.50
17152,1,2026-06-19T10:10:57+05:30,2026-06-19,sale,mobile,459.00,0.00,50.95,509.95
17153,1,2026-06-19T16:33:11+05:30,2026-06-19,sale,mobile,1158.00,0.00,103.81,1261.81
17154,1,2026-06-19T11:56:50+05:30,2026-06-19,sale,cash,1647.00,0.00,140.85,1787.85
17155,1,2026-06-19T18:57:49+05:30,2026-06-19,sale,card,1544.00,0.00,149.03,1693.03
17156,1,2026-06-19T17:29:10+05:30,2026-06-19,sale,mobile,1098.00,0.00,117.14,1215.14
17157,1,2026-06-19T17:20:49+05:30,2026-06-19,sale,cash,813.00,0.00,67.10,880.10
17158,1,2026-06-19T18:49:29+05:30,2026-06-19,sale,mobile,928.00,0.00,128.74,1056.74
17159,1,2026-06-19T13:49:28+05:30,2026-06-19,sale,cash,754.00,0.00,59.85,813.85
17160,1,2026-06-19T10:52:33+05:30,2026-06-19,sale,mobile,2588.00,0.00,188.74,2776.74
17161,1,2026-06-19T10:00:53+05:30,2026-06-19,sale,mobile,279.00,0.00,25.02,304.02
17162,1,2026-06-19T18:14:58+05:30,2026-06-19,sale,mobile,1675.00,0.00,158.80,1833.80
17163,1,2026-06-19T15:43:55+05:30,2026-06-19,sale,card,249.00,0.00,51.72,300.72
17164,1,2026-06-19T09:59:31+05:30,2026-06-19,sale,mobile,419.00,0.00,58.65,477.65
17165,1,2026-06-19T16:30:31+05:30,2026-06-19,sale,cash,782.00,0.00,75.03,857.03
17166,1,2026-06-19T12:12:07+05:30,2026-06-19,sale,cash,29.00,0.00,0.00,29.00
17167,1,2026-06-19T19:36:35+05:30,2026-06-19,sale,cash,160.00,0.00,0.00,160.00
17168,1,2026-06-19T18:02:54+05:30,2026-06-19,sale,mobile,1460.00,0.00,118.40,1578.40
17169,1,2026-06-19T18:57:43+05:30,2026-06-19,sale,card,290.00,0.00,14.50,304.50
17170,1,2026-06-19T11:45:28+05:30,2026-06-19,sale,mobile,150.00,0.00,18.00,168.00
17171,1,2026-06-19T20:53:48+05:30,2026-06-19,sale,card,1117.00,0.00,137.41,1254.41
17172,1,2026-06-19T14:25:47+05:30,2026-06-19,sale,card,2047.00,0.00,143.89,2190.89
17173,1,2026-06-19T19:05:56+05:30,2026-06-19,sale,mobile,80.00,0.00,14.40,94.40
17174,1,2026-06-19T15:39:01+05:30,2026-06-19,sale,card,615.00,0.00,36.50,651.50
17175,1,2026-06-19T17:01:42+05:30,2026-06-19,sale,card,795.00,0.00,58.50,853.50
17176,1,2026-06-19T09:23:33+05:30,2026-06-19,sale,mobile,189.00,0.00,25.05,214.05
17177,1,2026-06-19T10:27:07+05:30,2026-06-19,sale,cash,330.00,0.00,29.45,359.45
17178,1,2026-06-19T20:23:02+05:30,2026-06-19,sale,card,1390.00,0.00,69.50,1459.50
17179,1,2026-06-19T12:01:44+05:30,2026-06-19,sale,cash,360.00,0.00,64.80,424.80
17180,1,2026-06-19T08:53:22+05:30,2026-06-19,sale,cash,695.00,0.00,92.25,787.25
17181,1,2026-06-19T09:06:02+05:30,2026-06-19,sale,mobile,410.00,0.00,17.50,427.50
17182,1,2026-06-19T10:52:19+05:30,2026-06-19,sale,mobile,345.00,0.00,35.15,380.15
17183,1,2026-06-19T19:51:52+05:30,2026-06-19,sale,mobile,279.00,0.00,13.95,292.95
17184,1,2026-06-19T08:01:12+05:30,2026-06-19,sale,card,365.00,0.00,24.75,389.75
17185,1,2026-06-19T19:10:23+05:30,2026-06-19,sale,voucher,120.00,0.00,21.60,141.60
17186,1,2026-06-19T19:54:01+05:30,2026-06-19,sale,card,469.00,0.00,73.02,542.02
17187,1,2026-06-19T16:55:01+05:30,2026-06-19,sale,mobile,570.00,0.00,28.50,598.50
17188,1,2026-06-19T19:08:12+05:30,2026-06-19,sale,card,363.00,0.00,39.90,402.90
17189,1,2026-06-19T19:39:40+05:30,2026-06-19,sale,mobile,60.00,0.00,3.00,63.00
17190,1,2026-06-19T20:46:29+05:30,2026-06-19,sale,mobile,370.00,0.00,27.60,397.60
17191,1,2026-06-19T11:12:01+05:30,2026-06-19,sale,mobile,574.00,0.00,77.37,651.37
17192,1,2026-06-19T20:21:49+05:30,2026-06-19,sale,mobile,983.00,0.00,60.05,1043.05
17193,1,2026-06-19T14:38:20+05:30,2026-06-19,sale,mobile,864.00,0.00,84.02,948.02
17194,1,2026-06-19T18:24:46+05:30,2026-06-19,sale,mobile,325.00,0.00,36.40,361.40
17195,1,2026-06-19T19:09:57+05:30,2026-06-19,sale,mobile,35.00,0.00,6.30,41.30
17196,1,2026-06-19T17:47:27+05:30,2026-06-19,sale,card,365.00,0.00,18.25,383.25
17197,1,2026-06-19T16:14:44+05:30,2026-06-19,sale,mobile,1365.00,0.00,81.25,1446.25
17198,1,2026-06-19T16:41:54+05:30,2026-06-19,sale,cash,590.00,0.00,29.50,619.50
17199,1,2026-06-19T17:44:57+05:30,2026-06-19,sale,cash,610.00,0.00,43.50,653.50
17200,1,2026-06-19T20:34:19+05:30,2026-06-19,sale,cash,740.00,0.00,37.00,777.00
17201,1,2026-06-19T17:55:33+05:30,2026-06-19,sale,mobile,708.00,0.00,39.25,747.25
17202,1,2026-06-19T19:09:47+05:30,2026-06-19,sale,mobile,159.00,0.00,7.95,166.95
17203,1,2026-06-19T16:21:56+05:30,2026-06-19,sale,mobile,548.00,0.00,63.67,611.67
17204,1,2026-06-19T19:23:26+05:30,2026-06-19,sale,card,475.00,0.00,58.60,533.60
17205,1,2026-06-19T21:07:02+05:30,2026-06-19,sale,card,2755.00,0.00,153.35,2908.35
17206,1,2026-06-19T19:44:53+05:30,2026-06-19,sale,mobile,565.00,0.00,27.00,592.00
17207,1,2026-06-19T19:56:42+05:30,2026-06-19,sale,card,295.00,0.00,14.75,309.75
17208,1,2026-06-19T09:33:05+05:30,2026-06-19,sale,cash,539.00,0.00,26.95,565.95
17209,1,2026-06-19T20:08:28+05:30,2026-06-19,sale,cash,620.00,0.00,42.60,662.60
17210,1,2026-06-19T14:56:22+05:30,2026-06-19,sale,card,250.00,0.00,45.00,295.00
17211,1,2026-06-19T16:34:26+05:30,2026-06-19,sale,card,109.00,0.00,14.22,123.22
17212,1,2026-06-19T11:15:13+05:30,2026-06-19,sale,mobile,1759.00,0.00,226.65,1985.65
17213,1,2026-06-19T11:02:26+05:30,2026-06-19,sale,mobile,115.00,0.00,13.80,128.80
17214,1,2026-06-19T15:26:18+05:30,2026-06-19,sale,cash,120.00,0.00,21.60,141.60
17215,1,2026-06-19T17:59:22+05:30,2026-06-19,sale,mobile,123.00,0.00,9.36,132.36
17216,1,2026-06-19T19:37:05+05:30,2026-06-19,sale,mobile,365.00,0.00,33.20,398.20
17217,1,2026-06-19T12:22:20+05:30,2026-06-19,sale,cash,1048.00,0.00,49.50,1097.50
17218,1,2026-06-19T11:18:16+05:30,2026-06-19,sale,mobile,120.00,0.00,21.60,141.60
17219,1,2026-06-19T08:58:33+05:30,2026-06-19,sale,card,1174.00,0.00,60.87,1234.87
17220,1,2026-06-19T20:16:53+05:30,2026-06-19,sale,mobile,59.00,0.00,7.08,66.08
17221,1,2026-06-19T08:29:14+05:30,2026-06-19,sale,cash,617.00,0.00,105.86,722.86
17222,1,2026-06-19T11:57:05+05:30,2026-06-19,sale,mobile,931.00,0.00,85.88,1016.88
17223,1,2026-06-19T10:26:10+05:30,2026-06-19,sale,mobile,2796.00,0.00,237.97,3033.97
17224,1,2026-06-19T19:35:08+05:30,2026-06-19,sale,card,170.00,0.00,47.60,217.60
17225,1,2026-06-19T16:37:21+05:30,2026-06-19,sale,card,177.00,0.00,21.24,198.24
17226,1,2026-06-19T18:13:47+05:30,2026-06-19,sale,mobile,155.00,0.00,7.75,162.75
17227,1,2026-06-19T18:03:54+05:30,2026-06-19,sale,cash,229.00,0.00,11.45,240.45
17228,1,2026-06-19T11:13:42+05:30,2026-06-19,sale,card,863.00,0.00,139.32,1002.32
17229,1,2026-06-19T11:07:49+05:30,2026-06-19,sale,card,175.00,0.00,14.00,189.00
17230,1,2026-06-19T11:57:05+05:30,2026-06-19,sale,cash,70.00,0.00,3.50,73.50
17231,1,2026-06-19T13:51:54+05:30,2026-06-19,sale,mobile,1145.00,0.00,64.65,1209.65
17232,1,2026-06-19T12:59:05+05:30,2026-06-19,sale,mobile,510.00,0.00,25.50,535.50
17233,1,2026-06-19T15:17:48+05:30,2026-06-19,return,card,-100.00,0.00,-12.00,-112.00
17234,1,2026-06-20T17:34:57+05:30,2026-06-20,sale,cash,299.00,0.00,22.75,321.75
17235,1,2026-06-20T18:13:34+05:30,2026-06-20,sale,card,125.00,0.00,15.00,140.00
17236,1,2026-06-20T19:54:11+05:30,2026-06-20,sale,mobile,488.00,0.00,62.53,550.53
17237,1,2026-06-20T10:06:14+05:30,2026-06-20,sale,mobile,383.00,0.00,15.40,398.40
17238,1,2026-06-20T20:18:12+05:30,2026-06-20,sale,mobile,2107.00,0.00,163.69,2270.69
17239,1,2026-06-20T12:11:15+05:30,2026-06-20,sale,cash,99.00,0.00,11.88,110.88
17240,1,2026-06-20T19:17:57+05:30,2026-06-20,sale,mobile,40.00,0.00,4.80,44.80
17241,1,2026-06-20T16:20:13+05:30,2026-06-20,sale,cash,504.00,0.00,43.45,547.45
17242,1,2026-06-20T16:44:30+05:30,2026-06-20,sale,mobile,190.00,0.00,9.50,199.50
17243,1,2026-06-20T19:24:28+05:30,2026-06-20,sale,card,95.00,0.00,8.60,103.60
17244,1,2026-06-20T11:15:30+05:30,2026-06-20,sale,mobile,674.00,0.00,77.85,751.85
17245,1,2026-06-20T11:56:15+05:30,2026-06-20,sale,cash,49.00,0.00,8.82,57.82
17246,1,2026-06-20T17:00:28+05:30,2026-06-20,sale,cash,484.00,0.00,76.82,560.82
17247,1,2026-06-20T19:09:28+05:30,2026-06-20,sale,cash,754.00,0.00,54.70,808.70
17248,1,2026-06-20T11:25:37+05:30,2026-06-20,sale,card,683.00,0.00,118.14,801.14
17249,1,2026-06-20T17:29:14+05:30,2026-06-20,sale,card,2425.00,0.00,138.40,2563.40
17250,1,2026-06-20T18:22:00+05:30,2026-06-20,sale,cash,398.00,0.00,43.21,441.21
17251,1,2026-06-20T18:56:08+05:30,2026-06-20,sale,mobile,138.00,0.00,23.67,161.67
17252,1,2026-06-20T10:26:52+05:30,2026-06-20,sale,card,1145.00,0.00,57.25,1202.25
17253,1,2026-06-20T18:10:45+05:30,2026-06-20,sale,cash,1367.00,0.00,110.65,1477.65
17254,1,2026-06-20T18:43:52+05:30,2026-06-20,sale,cash,2409.00,0.00,210.95,2619.95
17255,1,2026-06-20T10:40:53+05:30,2026-06-20,sale,card,610.00,0.00,38.30,648.30
17256,1,2026-06-20T20:58:11+05:30,2026-06-20,sale,card,1007.00,0.00,98.32,1105.32
17257,1,2026-06-20T10:53:00+05:30,2026-06-20,sale,card,1456.00,0.00,116.02,1572.02
17258,1,2026-06-20T12:31:10+05:30,2026-06-20,sale,card,658.00,0.00,78.50,736.50
17259,1,2026-06-20T17:28:19+05:30,2026-06-20,sale,mobile,445.00,0.00,57.35,502.35
17260,1,2026-06-20T17:42:02+05:30,2026-06-20,sale,mobile,210.00,0.00,22.20,232.20
17261,1,2026-06-20T08:49:04+05:30,2026-06-20,sale,cash,510.00,0.00,38.55,548.55
17262,1,2026-06-20T15:03:01+05:30,2026-06-20,sale,card,179.00,0.00,8.95,187.95
17263,1,2026-06-20T15:14:30+05:30,2026-06-20,sale,cash,792.00,0.00,98.68,890.68
17264,1,2026-06-20T08:01:47+05:30,2026-06-20,sale,cash,305.00,0.00,12.25,317.25
17265,1,2026-06-20T18:04:33+05:30,2026-06-20,sale,cash,670.00,0.00,39.10,709.10
17266,1,2026-06-20T16:32:49+05:30,2026-06-20,sale,mobile,1158.00,0.00,89.45,1247.45
17267,1,2026-06-20T15:12:59+05:30,2026-06-20,sale,mobile,395.00,0.00,18.50,413.50
17268,1,2026-06-20T15:41:09+05:30,2026-06-20,sale,cash,629.00,0.00,37.75,666.75
17269,1,2026-06-20T16:49:21+05:30,2026-06-20,sale,mobile,138.00,0.00,6.90,144.90
17270,1,2026-06-20T20:42:36+05:30,2026-06-20,sale,mobile,320.00,0.00,48.00,368.00
17271,1,2026-06-20T18:05:33+05:30,2026-06-20,sale,mobile,119.00,0.00,14.22,133.22
17272,1,2026-06-20T14:15:46+05:30,2026-06-20,sale,voucher,320.00,0.00,25.10,345.10
17273,1,2026-06-20T17:00:33+05:30,2026-06-20,sale,mobile,1285.00,0.00,81.20,1366.20
17274,1,2026-06-20T17:17:58+05:30,2026-06-20,sale,mobile,790.00,0.00,49.40,839.40
17275,1,2026-06-20T16:13:43+05:30,2026-06-20,sale,mobile,294.00,0.00,52.68,346.68
17276,1,2026-06-20T17:54:26+05:30,2026-06-20,sale,mobile,600.00,0.00,62.80,662.80
17277,1,2026-06-20T14:55:25+05:30,2026-06-20,sale,mobile,1740.00,0.00,159.20,1899.20
17278,1,2026-06-20T12:58:07+05:30,2026-06-20,sale,mobile,519.00,0.00,85.92,604.92
17279,1,2026-06-20T18:43:47+05:30,2026-06-20,sale,mobile,1210.00,0.00,60.50,1270.50
17280,1,2026-06-20T11:04:04+05:30,2026-06-20,sale,mobile,100.00,0.00,12.00,112.00
17281,1,2026-06-20T16:24:04+05:30,2026-06-20,sale,card,1284.00,0.00,103.65,1387.65
17282,1,2026-06-20T20:50:39+05:30,2026-06-20,sale,mobile,60.00,0.00,3.00,63.00
17283,1,2026-06-20T16:21:20+05:30,2026-06-20,sale,mobile,1008.00,0.00,79.68,1087.68
17284,1,2026-06-20T11:45:16+05:30,2026-06-20,sale,cash,400.00,0.00,20.00,420.00
17285,1,2026-06-20T09:50:02+05:30,2026-06-20,sale,mobile,899.00,0.00,44.95,943.95
17286,1,2026-06-20T09:15:28+05:30,2026-06-20,sale,mobile,774.00,0.00,68.40,842.40
17287,1,2026-06-20T17:48:48+05:30,2026-06-20,sale,mobile,1518.00,0.00,82.55,1600.55
17288,1,2026-06-20T21:16:49+05:30,2026-06-20,sale,card,653.00,0.00,67.58,720.58
17289,1,2026-06-20T17:14:27+05:30,2026-06-20,sale,mobile,1056.00,0.00,130.91,1186.91
17290,1,2026-06-20T11:11:35+05:30,2026-06-20,sale,mobile,930.00,0.00,85.70,1015.70
17291,1,2026-06-20T09:15:05+05:30,2026-06-20,sale,mobile,209.00,0.00,10.45,219.45
17292,1,2026-06-20T10:56:32+05:30,2026-06-20,sale,card,1159.00,0.00,59.25,1218.25
17293,1,2026-06-20T12:39:09+05:30,2026-06-20,sale,mobile,700.00,0.00,68.80,768.80
17294,1,2026-06-20T18:30:44+05:30,2026-06-20,sale,card,160.00,0.00,19.20,179.20
17295,1,2026-06-20T18:20:54+05:30,2026-06-20,sale,mobile,1220.00,0.00,80.50,1300.50
17296,1,2026-06-20T20:52:08+05:30,2026-06-20,sale,cash,750.00,0.00,25.75,775.75
17297,1,2026-06-20T10:49:17+05:30,2026-06-20,sale,cash,1615.00,0.00,119.55,1734.55
17298,1,2026-06-20T14:05:07+05:30,2026-06-20,sale,cash,1258.00,0.00,114.15,1372.15
17299,1,2026-06-20T17:19:22+05:30,2026-06-20,sale,mobile,930.00,0.00,89.12,1019.12
17300,1,2026-06-20T17:08:28+05:30,2026-06-20,sale,cash,839.00,0.00,73.80,912.80
17301,1,2026-06-20T13:09:48+05:30,2026-06-20,sale,cash,90.00,0.00,0.00,90.00
17302,1,2026-06-20T12:26:20+05:30,2026-06-20,sale,mobile,1120.00,0.00,56.00,1176.00
17303,1,2026-06-20T14:27:36+05:30,2026-06-20,sale,cash,565.00,0.00,28.25,593.25
17304,1,2026-06-20T18:08:32+05:30,2026-06-20,sale,mobile,1664.00,0.00,105.60,1769.60
17305,1,2026-06-20T18:41:34+05:30,2026-06-20,sale,mobile,240.00,0.00,27.60,267.60
17306,1,2026-06-20T13:51:08+05:30,2026-06-20,sale,card,39.00,0.00,10.92,49.92
17307,1,2026-06-20T12:06:29+05:30,2026-06-20,sale,mobile,249.00,0.00,16.58,265.58
17308,1,2026-06-20T14:16:32+05:30,2026-06-20,sale,cash,1096.00,0.00,86.70,1182.70
17309,1,2026-06-20T11:30:27+05:30,2026-06-20,sale,voucher,489.00,0.00,82.02,571.02
17310,1,2026-06-20T11:23:59+05:30,2026-06-20,sale,mobile,987.00,0.00,70.74,1057.74
17311,1,2026-06-20T17:18:46+05:30,2026-06-20,sale,mobile,259.00,0.00,50.28,309.28
17312,1,2026-06-20T18:29:18+05:30,2026-06-20,sale,cash,490.00,0.00,33.70,523.70
17313,1,2026-06-20T19:31:10+05:30,2026-06-20,sale,mobile,1794.00,0.00,184.77,1978.77
17314,1,2026-06-20T09:25:34+05:30,2026-06-20,sale,mobile,1312.00,0.00,74.05,1386.05
17315,1,2026-06-20T12:35:54+05:30,2026-06-20,sale,mobile,1015.00,0.00,60.90,1075.90
17316,1,2026-06-20T16:06:38+05:30,2026-06-20,sale,cash,705.00,0.00,91.50,796.50
17317,1,2026-06-20T18:05:43+05:30,2026-06-20,sale,cash,700.00,0.00,89.75,789.75
17318,1,2026-06-20T11:27:24+05:30,2026-06-20,sale,mobile,480.00,0.00,24.00,504.00
17319,1,2026-06-20T15:47:09+05:30,2026-06-20,sale,cash,50.00,0.00,0.00,50.00
17320,1,2026-06-20T10:12:39+05:30,2026-06-20,sale,mobile,300.00,0.00,26.50,326.50
17321,1,2026-06-20T18:26:43+05:30,2026-06-20,sale,cash,888.00,0.00,78.34,966.34
17322,1,2026-06-20T17:54:33+05:30,2026-06-20,sale,mobile,834.00,0.00,51.67,885.67
17323,1,2026-06-20T15:26:44+05:30,2026-06-20,sale,mobile,135.00,0.00,6.75,141.75
17324,1,2026-06-20T17:39:01+05:30,2026-06-20,sale,cash,535.00,0.00,26.75,561.75
17325,1,2026-06-20T19:54:59+05:30,2026-06-20,sale,cash,39.00,0.00,4.68,43.68
17326,1,2026-06-20T18:54:38+05:30,2026-06-20,sale,cash,984.00,0.00,84.95,1068.95
17327,1,2026-06-20T10:59:28+05:30,2026-06-20,sale,mobile,40.00,0.00,2.00,42.00
17328,1,2026-06-20T12:53:42+05:30,2026-06-20,sale,cash,300.00,0.00,32.40,332.40
17329,1,2026-06-20T20:43:38+05:30,2026-06-20,sale,cash,735.00,0.00,92.55,827.55
17330,1,2026-06-20T17:17:56+05:30,2026-06-20,sale,mobile,610.00,0.00,45.45,655.45
17331,1,2026-06-20T14:39:39+05:30,2026-06-20,sale,cash,280.00,0.00,30.80,310.80
17332,1,2026-06-20T11:22:28+05:30,2026-06-20,sale,card,318.00,0.00,49.34,367.34
17333,1,2026-06-20T15:51:00+05:30,2026-06-20,sale,mobile,2323.00,0.00,113.25,2436.25
17334,1,2026-06-20T17:55:53+05:30,2026-06-20,sale,mobile,440.00,0.00,34.60,474.60
17335,1,2026-06-20T08:22:17+05:30,2026-06-20,sale,cash,180.00,0.00,21.60,201.60
17336,1,2026-06-20T14:15:36+05:30,2026-06-20,sale,mobile,40.00,0.00,4.80,44.80
17337,1,2026-06-20T09:23:33+05:30,2026-06-20,sale,cash,700.00,0.00,135.00,835.00
17338,1,2026-06-20T19:05:18+05:30,2026-06-20,sale,mobile,210.00,0.00,10.50,220.50
17339,1,2026-06-20T19:43:41+05:30,2026-06-20,sale,cash,1167.00,0.00,167.66,1334.66
17340,1,2026-06-20T17:45:56+05:30,2026-06-20,sale,mobile,568.00,0.00,46.34,614.34
17341,1,2026-06-20T19:33:25+05:30,2026-06-20,sale,mobile,429.00,0.00,62.85,491.85
17342,1,2026-06-20T19:22:00+05:30,2026-06-20,sale,cash,209.00,0.00,34.68,243.68
17343,1,2026-06-20T20:37:39+05:30,2026-06-20,sale,cash,585.00,0.00,40.30,625.30
17344,1,2026-06-20T20:11:37+05:30,2026-06-20,sale,cash,978.00,0.00,85.51,1063.51
17345,1,2026-06-20T17:31:46+05:30,2026-06-20,sale,card,389.00,0.00,45.05,434.05
17346,1,2026-06-20T16:45:32+05:30,2026-06-20,sale,cash,219.00,0.00,26.28,245.28
17347,1,2026-06-21T12:30:14+05:30,2026-06-21,sale,cash,414.00,0.00,40.07,454.07
17348,1,2026-06-21T11:24:48+05:30,2026-06-21,sale,cash,550.00,0.00,43.60,593.60
17349,1,2026-06-21T10:47:48+05:30,2026-06-21,sale,card,200.00,0.00,10.00,210.00
17350,1,2026-06-21T11:40:57+05:30,2026-06-21,sale,mobile,1147.00,0.00,95.31,1242.31
17351,1,2026-06-21T13:31:00+05:30,2026-06-21,sale,mobile,1345.00,0.00,67.25,1412.25
17352,1,2026-06-21T21:16:06+05:30,2026-06-21,sale,voucher,1401.00,0.00,121.34,1522.34
17353,1,2026-06-21T14:53:11+05:30,2026-06-21,sale,cash,115.00,0.00,5.75,120.75
17354,1,2026-06-21T12:33:32+05:30,2026-06-21,sale,card,2042.00,0.00,169.24,2211.24
17355,1,2026-06-21T09:25:50+05:30,2026-06-21,sale,mobile,2138.00,0.00,120.47,2258.47
17356,1,2026-06-21T17:38:38+05:30,2026-06-21,sale,mobile,1017.00,0.00,88.94,1105.94
17357,1,2026-06-21T16:13:45+05:30,2026-06-21,sale,mobile,269.00,0.00,13.45,282.45
17358,1,2026-06-21T19:02:46+05:30,2026-06-21,sale,card,1085.00,0.00,69.85,1154.85
17359,1,2026-06-21T08:46:10+05:30,2026-06-21,sale,mobile,305.00,0.00,27.90,332.90
17360,1,2026-06-21T18:31:38+05:30,2026-06-21,sale,card,25.00,0.00,0.00,25.00
17361,1,2026-06-21T16:55:01+05:30,2026-06-21,sale,mobile,45.00,0.00,5.40,50.40
17362,1,2026-06-21T17:57:55+05:30,2026-06-21,sale,mobile,250.00,0.00,12.50,262.50
17363,1,2026-06-21T11:40:26+05:30,2026-06-21,sale,cash,693.00,0.00,79.77,772.77
17364,1,2026-06-21T15:51:51+05:30,2026-06-21,sale,cash,327.00,0.00,26.97,353.97
17365,1,2026-06-21T18:50:28+05:30,2026-06-21,sale,mobile,1393.00,0.00,104.70,1497.70
17366,1,2026-06-21T16:30:12+05:30,2026-06-21,sale,card,1064.00,0.00,143.72,1207.72
17367,1,2026-06-21T11:27:54+05:30,2026-06-21,sale,mobile,760.00,0.00,38.00,798.00
17368,1,2026-06-21T10:10:51+05:30,2026-06-21,sale,cash,387.00,0.00,46.44,433.44
17369,1,2026-06-21T10:57:04+05:30,2026-06-21,sale,mobile,220.00,0.00,11.00,231.00
17370,1,2026-06-21T18:02:41+05:30,2026-06-21,sale,mobile,595.00,0.00,38.70,633.70
